,gamma,PHI,x_vals,llh,delta_llh
2137,3.8387755102040817,1.3000000000000003,"[-6.87019389e-03  7.99857396e+00  5.47721980e-01  1.49331829e-01
  7.58287541e-01 -1.74765182e+02]",-293605.6792099292,14.00483175291447
2138,3.8387755102040817,1.35,"[-9.10534879e-03  7.99857396e+00  5.43139025e-01  1.49331843e-01
  7.61577336e-01 -1.74765182e+02]",-293603.5355938809,16.148447801184375
2139,3.8387755102040817,1.4000000000000004,"[-1.27065948e-02  7.99857396e+00  5.43138028e-01  1.49331843e-01
  7.62793141e-01 -1.74765247e+02]",-293600.6961149385,18.98792674363358
2140,3.8387755102040817,1.4500000000000002,"[-1.58608665e-02  7.99857964e+00  5.38530067e-01  1.49666287e-01
  7.64869384e-01 -1.74765418e+02]",-293597.0900150059,22.59402667620452
2141,3.8387755102040817,1.5,"[-1.91423237e-02  7.99857964e+00  5.38516476e-01  1.49666287e-01
  7.68114570e-01 -1.74765625e+02]",-293592.6493979581,27.03464372397866
2142,3.871428571428571,-1.0,"[ 3.03833291e-02  7.99857964e+00  5.52269063e-01  1.49331839e-01
  7.51665906e-01 -1.74763715e+02]",-293596.7715023954,22.91253928671358
2143,3.871428571428571,-0.95,"[ 3.03602232e-02  7.99857964e+00  5.52268038e-01  1.49330178e-01
  7.51664661e-01 -1.74763714e+02]",-293596.80093271146,22.883108970650937
2144,3.871428571428571,-0.9,"[ 3.03601705e-02  7.99857964e+00  5.52268046e-01  1.49330181e-01
  7.51664665e-01 -1.74763714e+02]",-293596.8337441932,22.850297488912474
2145,3.871428571428571,-0.85,"[ 3.01300748e-02  7.99857964e+00  5.52268020e-01  1.49329187e-01
  7.51664822e-01 -1.74763699e+02]",-293596.87082607916,22.813215602946002
2146,3.871428571428571,-0.8,"[ 3.01300171e-02  7.99857964e+00  5.52268035e-01  1.49329192e-01
  7.51664807e-01 -1.74763699e+02]",-293596.9120577486,22.77198393351864
2147,3.871428571428571,-0.75,"[ 3.01299692e-02  7.99857964e+00  5.52268042e-01  1.49329194e-01
  7.51664811e-01 -1.74763699e+02]",-293596.95818181307,22.725859869038686
2148,3.871428571428571,-0.7,"[ 3.01299459e-02  7.99857964e+00  5.52268045e-01  1.49329195e-01
  7.51664813e-01 -1.74763699e+02]",-293597.0097594698,22.67428221233422
2149,3.871428571428571,-0.6499999999999999,"[ 3.01299459e-02  7.99857964e+00  5.52268045e-01  1.49329195e-01
  7.51664813e-01 -1.74763699e+02]",-293597.0674114504,22.616630231728777
2150,3.871428571428571,-0.6,"[ 2.98468485e-02  7.99857964e+00  5.52267929e-01  1.49331655e-01
  7.51664791e-01 -1.74763683e+02]",-293597.1323373489,22.551704333222006
2151,3.871428571428571,-0.55,"[ 2.98461744e-02  7.99857964e+00  5.52268044e-01  1.49331692e-01
  7.51664825e-01 -1.74763683e+02]",-293597.2045542604,22.479487421689555
2152,3.871428571428571,-0.5,"[ 2.98460712e-02  7.99857964e+00  5.52268034e-01  1.49331697e-01
  7.51664810e-01 -1.74763683e+02]",-293597.2851468488,22.39889483328443
2153,3.871428571428571,-0.44999999999999996,"[ 2.98460095e-02  7.99857964e+00  5.52268043e-01  1.49331694e-01
  7.51664815e-01 -1.74763683e+02]",-293597.3750289775,22.309012704587076
2154,3.871428571428571,-0.3999999999999999,"[ 2.98459286e-02  7.99857964e+00  5.52268054e-01  1.49331690e-01
  7.51664803e-01 -1.74763683e+02]",-293597.47519504646,22.208846635650843
2155,3.871428571428571,-0.35,"[ 2.92768356e-02  7.99857964e+00  5.52268044e-01  1.49297856e-01
  7.51648159e-01 -1.74763651e+02]",-293597.5881259602,22.09591572190402
2156,3.871428571428571,-0.29999999999999993,"[ 2.92768355e-02  7.99857964e+00  5.52268044e-01  1.49297856e-01
  7.51648159e-01 -1.74763651e+02]",-293597.713252781,21.97078890108969
2157,3.871428571428571,-0.25,"[ 2.90994469e-02  7.99857964e+00  5.52268044e-01  1.49286438e-01
  7.51664803e-01 -1.74763642e+02]",-293597.8527297019,21.83131198020419
2158,3.871428571428571,-0.19999999999999996,"[ 2.90992983e-02  7.99857964e+00  5.52268029e-01  1.49286431e-01
  7.51664815e-01 -1.74763642e+02]",-293598.00744768156,21.676594000542536
2159,3.871428571428571,-0.1499999999999999,"[ 2.90988780e-02  7.99857964e+00  5.52268089e-01  1.49286411e-01
  7.51664754e-01 -1.74763642e+02]",-293598.17893083004,21.505110852071084
2160,3.871428571428571,-0.09999999999999998,"[ 2.85798119e-02  7.99857964e+00  5.52268084e-01  1.48996644e-01
  7.51640657e-01 -1.74763610e+02]",-293598.37250673806,21.311534944048617
2161,3.871428571428571,-0.04999999999999993,"[ 2.85340655e-02  7.99857964e+00  5.52267884e-01  1.48996643e-01
  7.51646333e-01 -1.74763607e+02]",-293598.58428835357,21.099753328540828
2162,3.871428571428571,0.0,"[ 2.80959473e-02  7.99857964e+00  5.52263215e-01  1.48996644e-01
  7.51658195e-01 -1.74763583e+02]",-293598.81950855587,20.864533126237802
2163,3.871428571428571,0.050000000000000044,"[ 2.76742298e-02  7.99857964e+00  5.52268049e-01  1.48998215e-01
  7.51664329e-01 -1.74763555e+02]",-293599.0791375233,20.60490415879758
2164,3.871428571428571,0.10000000000000009,"[ 2.75645973e-02  7.99857964e+00  5.52268043e-01  1.48996409e-01
  7.51647977e-01 -1.74763549e+02]",-293599.36488089216,20.31916078994982
2165,3.871428571428571,0.15000000000000013,"[ 2.69670737e-02  7.99857964e+00  5.52268042e-01  1.48996876e-01
  7.51556856e-01 -1.74763516e+02]",-293599.6801164489,20.003925233206246
2166,3.871428571428571,0.20000000000000018,"[ 2.69662151e-02  7.99857964e+00  5.52268166e-01  1.48996835e-01
  7.51556729e-01 -1.74763516e+02]",-293600.0244301284,19.65961155371042
2167,3.871428571428571,0.25,"[ 2.60173124e-02  7.99857964e+00  5.52268075e-01  1.48996485e-01
  7.51429278e-01 -1.74763463e+02]",-293600.4040337197,19.2800079624285
2168,3.871428571428571,0.30000000000000004,"[ 2.57094183e-02  7.99857964e+00  5.52268068e-01  1.48996643e-01
  7.51353225e-01 -1.74763445e+02]",-293600.81663208356,18.867409598547965
2169,3.871428571428571,0.3500000000000001,"[ 2.49873616e-02  7.99857964e+00  5.52230870e-01  1.48996641e-01
  7.51215235e-01 -1.74763400e+02]",-293601.2644064791,18.4196352030267
2170,3.871428571428571,0.40000000000000013,"[ 2.14319237e-02  7.99857964e+00  5.52268042e-01  1.48996643e-01
  6.74724382e-01 -1.74794501e+02]",-293603.64624842355,16.037793258554302
2171,3.871428571428571,0.4500000000000002,"[ 2.02079203e-02  7.99857964e+00  5.52268048e-01  1.48996707e-01
  6.74536873e-01 -1.74794294e+02]",-293604.28348448203,15.400557200075127
2172,3.871428571428571,0.5,"[ 1.90111857e-02  7.99857964e+00  5.52267876e-01  1.48996870e-01
  6.74535090e-01 -1.74794092e+02]",-293604.93450896273,14.749532719375566
2173,3.871428571428571,0.55,"[ 1.77583209e-02  7.99857964e+00  5.52268005e-01  1.48996644e-01
  6.74536814e-01 -1.74793884e+02]",-293605.5917020002,14.092339681927115
2174,3.871428571428571,0.6000000000000001,"[ 1.63678887e-02  7.99857964e+00  5.52267632e-01  1.49001611e-01
  6.74652643e-01 -1.74793653e+02]",-293606.2377973135,13.446244368620683
2175,3.871428571428571,0.6500000000000001,"[ 1.46960110e-02  7.99857964e+00  5.52265828e-01  1.48997517e-01
  6.74536869e-01 -1.74793360e+02]",-293606.85924129206,12.824800390051678
2176,3.871428571428571,0.7000000000000002,"[ 1.29772052e-02  7.99857964e+00  5.52268047e-01  1.48996643e-01
  6.74537069e-01 -1.74793064e+02]",-293607.424054253,12.259987429133616
2177,3.871428571428571,0.75,"[ 1.10956101e-02  7.99857964e+00  5.52267950e-01  1.48996644e-01
  6.74536877e-01 -1.74792743e+02]",-293607.9008957785,11.783145903609693
2178,3.871428571428571,0.8,"[ 8.84556831e-03  7.99857964e+00  5.52267453e-01  1.48996601e-01
  6.74874482e-01 -1.74792357e+02]",-293608.2470722983,11.436969383794349
2179,3.871428571428571,0.8500000000000001,"[ 7.07001903e-03  7.99857964e+00  5.52268065e-01  1.49208262e-01
  6.78209585e-01 -1.74791893e+02]",-293608.4355369177,11.248504764400423
2180,3.871428571428571,0.9000000000000001,"[ 4.57040981e-03  7.99857964e+00  5.52267894e-01  1.49330817e-01
  6.78232995e-01 -1.74791533e+02]",-293608.39980487205,11.284236810053699
2181,3.871428571428571,0.9500000000000002,"[ 2.37253342e-03  7.99857964e+00  5.47722557e-01  1.49331666e-01
  6.78590445e-01 -1.74791112e+02]",-293608.091529624,11.592512058094144
2182,3.871428571428571,1.0,"[-8.94999299e-05  7.99857964e+00  5.47722554e-01  1.49284031e-01
  6.81908350e-01 -1.74790636e+02]",-293607.4789103899,12.205131292226724
2183,3.871428571428571,1.0500000000000003,"[-2.96470066e-03  7.99857964e+00  5.47739602e-01  1.49331971e-01
  6.85565452e-01 -1.74788658e+02]",-293606.4200088384,13.26403284369735
2184,3.871428571428571,1.1,"[-5.48734966e-03  7.99857964e+00  5.47717980e-01  1.49331836e-01
  6.89206290e-01 -1.74788226e+02]",-293604.89307024376,14.79097143834224
2185,3.871428571428571,1.15,"[ 1.90339123e-03  7.99857964e+00  5.47722558e-01  1.49331317e-01
  7.54983311e-01 -1.74787672e+02]",-293608.0806392177,11.60340246441774
2186,3.871428571428571,1.2000000000000002,"[-1.01432683e-03  7.99857964e+00  5.47722557e-01  1.49331795e-01
  7.54983436e-01 -1.74787588e+02]",-293607.31331990875,12.370721773360856
2187,3.871428571428571,1.25,"[-3.82962899e-03  7.99857962e+00  5.47722537e-01  1.49331862e-01
  7.58287543e-01 -1.74787628e+02]",-293606.1210486832,13.56299299892271
2188,3.871428571428571,1.3000000000000003,"[-7.10187365e-03  7.99857962e+00  5.46839326e-01  1.49331801e-01
  7.58287542e-01 -1.74787605e+02]",-293604.3077137655,15.376327916630544
2189,3.871428571428571,1.35,"[-9.60269252e-03  7.99857962e+00  5.43139024e-01  1.49331866e-01
  7.61577347e-01 -1.74787624e+02]",-293601.99611392827,17.687927753839176
2190,3.871428571428571,1.4000000000000004,"[-1.17893899e-02  7.99857962e+00  5.43439485e-01  1.49645975e-01
  7.64852919e-01 -1.74787695e+02]",-293598.9035355801,20.78050610201899
2191,3.871428571428571,1.4500000000000002,"[-1.51375842e-02  7.99857962e+00  5.38516479e-01  1.49667115e-01
  7.66938070e-01 -1.74787863e+02]",-293595.0334409791,24.650600703025702
2192,3.871428571428571,1.5,"[-1.97000500e-02  7.99857962e+00  5.38518111e-01  1.49666257e-01
  7.68114574e-01 -1.74788164e+02]",-293590.26001393487,29.42402774724178
2193,3.904081632653061,-1.0,"[ 3.03217242e-02  7.99857962e+00  5.52268044e-01  1.49231964e-01
  7.51414780e-01 -1.74786071e+02]",-293596.7681217545,22.91591992758913
2194,3.904081632653061,-0.95,"[ 3.01608397e-02  7.99857962e+00  5.52268044e-01  1.49293919e-01
  7.51667696e-01 -1.74786055e+02]",-293596.80146672175,22.88257496035658
2195,3.904081632653061,-0.9,"[ 3.01610069e-02  7.99857962e+00  5.52268049e-01  1.49294973e-01
  7.51664663e-01 -1.74786054e+02]",-293596.8346362545,22.849405427579768
2196,3.904081632653061,-0.85,"[ 3.01601643e-02  7.99857962e+00  5.52267880e-01  1.49295056e-01
  7.51664809e-01 -1.74786054e+02]",-293596.87168572354,22.812355958565604
2197,3.904081632653061,-0.8,"[ 3.01591099e-02  7.99857962e+00  5.52268044e-01  1.49295110e-01
  7.51664865e-01 -1.74786054e+02]",-293596.9131418279,22.770899854192976
2198,3.904081632653061,-0.75,"[ 3.01585301e-02  7.99857962e+00  5.52268048e-01  1.49295150e-01
  7.51664816e-01 -1.74786054e+02]",-293596.9595094516,22.724532230524346
2199,3.904081632653061,-0.7,"[ 3.01585300e-02  7.99857962e+00  5.52268048e-01  1.49295150e-01
  7.51664816e-01 -1.74786054e+02]",-293597.0113482673,22.672693414788228
2200,3.904081632653061,-0.6499999999999999,"[ 3.01561043e-02  7.99857962e+00  5.52267807e-01  1.49295270e-01
  7.51664459e-01 -1.74786054e+02]",-293597.06928069575,22.614760986354668
2201,3.904081632653061,-0.6,"[ 2.98362564e-02  7.99857962e+00  5.52267793e-01  1.49331283e-01
  7.51664816e-01 -1.74786037e+02]",-293597.13470250077,22.54933918133611
2202,3.904081632653061,-0.55,"[ 2.98348796e-02  7.99857962e+00  5.52268028e-01  1.49331360e-01
  7.51664709e-01 -1.74786037e+02]",-293597.2072689811,22.47677270101849
2203,3.904081632653061,-0.5,"[ 2.98347343e-02  7.99857962e+00  5.52268048e-01  1.49331367e-01
  7.51664721e-01 -1.74786037e+02]",-293597.28822906443,22.395812617673073
2204,3.904081632653061,-0.44999999999999996,"[ 2.95757028e-02  7.99857962e+00  5.52268048e-01  1.49318680e-01
  7.51662289e-01 -1.74786024e+02]",-293597.3789193755,22.30512230662862
2205,3.904081632653061,-0.3999999999999999,"[ 2.95485201e-02  7.99857962e+00  5.52265732e-01  1.49317364e-01
  7.51664811e-01 -1.74786023e+02]",-293597.47988321073,22.204158471373376
2206,3.904081632653061,-0.35,"[ 2.95331364e-02  7.99857962e+00  5.52268051e-01  1.49316619e-01
  7.51665743e-01 -1.74786022e+02]",-293597.592334312,22.09170737012755
2207,3.904081632653061,-0.29999999999999993,"[ 2.92951785e-02  7.99857962e+00  5.52267764e-01  1.49231015e-01
  7.51637573e-01 -1.74786008e+02]",-293597.7179719962,21.96606968593551
2208,3.904081632653061,-0.25,"[ 2.90102790e-02  7.99857962e+00  5.52268044e-01  1.48996692e-01
  7.51663938e-01 -1.74785986e+02]",-293597.85865158396,21.82539009815082
2209,3.904081632653061,-0.19999999999999996,"[ 2.90097941e-02  7.99857962e+00  5.52267996e-01  1.48996669e-01
  7.51663979e-01 -1.74785986e+02]",-293598.0140972952,21.669944386929274
2210,3.904081632653061,-0.1499999999999999,"[ 2.90093311e-02  7.99857962e+00  5.52268036e-01  1.48996644e-01
  7.51664023e-01 -1.74785986e+02]",-293598.1862749785,21.497766703600064
2211,3.904081632653061,-0.09999999999999998,"[ 2.90092438e-02  7.99857962e+00  5.52268049e-01  1.48996640e-01
  7.51664031e-01 -1.74785986e+02]",-293598.3766613494,21.307380332727917
2212,3.904081632653061,-0.04999999999999993,"[ 2.80891623e-02  7.99857962e+00  5.52258920e-01  1.48996643e-01
  7.51566186e-01 -1.74785940e+02]",-293598.5903401245,21.093701557605527
2213,3.904081632653061,0.0,"[ 2.80279667e-02  7.99857962e+00  5.52268042e-01  1.48998649e-01
  7.51571480e-01 -1.74785936e+02]",-293598.82546457875,20.858577103354037
2214,3.904081632653061,0.050000000000000044,"[ 2.80277031e-02  7.99857962e+00  5.52268079e-01  1.48998636e-01
  7.51571502e-01 -1.74785936e+02]",-293599.08372459165,20.600317090458702
2215,3.904081632653061,0.10000000000000009,"[ 2.72524018e-02  7.99857962e+00  5.52268043e-01  1.48997992e-01
  7.51455702e-01 -1.74785893e+02]",-293599.3703492165,20.31369246559916
2216,3.904081632653061,0.15000000000000013,"[ 2.72522332e-02  7.99857962e+00  5.52268067e-01  1.48997984e-01
  7.51455677e-01 -1.74785893e+02]",-293599.6834488284,20.000592853699345
2217,3.904081632653061,0.20000000000000018,"[ 2.64453161e-02  7.99857962e+00  5.52267909e-01  1.48996643e-01
  7.48339027e-01 -1.74785734e+02]",-293600.0416130403,19.642428641789593
2218,3.904081632653061,0.25,"[ 2.59587852e-02  7.99857962e+00  5.52267919e-01  1.48998011e-01
  7.48331475e-01 -1.74785704e+02]",-293600.42283010425,19.261211577861104
2219,3.904081632653061,0.30000000000000004,"[ 2.53714889e-02  7.99857962e+00  5.52267965e-01  1.48996644e-01
  7.48331489e-01 -1.74785671e+02]",-293600.8372935757,18.846748106414452
2220,3.904081632653061,0.3500000000000001,"[ 2.53706427e-02  7.99857962e+00  5.52268034e-01  1.48996660e-01
  7.48331385e-01 -1.74785671e+02]",-293601.2836587919,18.400382890191395
2221,3.904081632653061,0.40000000000000013,"[ 2.41985704e-02  7.99857962e+00  5.52267947e-01  1.48996453e-01
  7.48378572e-01 -1.74785600e+02]",-293601.7682419005,17.9157997816219
2222,3.904081632653061,0.4500000000000002,"[ 2.36059013e-02  7.99857962e+00  5.52270404e-01  1.48996643e-01
  7.48313305e-01 -1.74785563e+02]",-293602.28495613724,17.399085544864647
2223,3.904081632653061,0.5,"[ 2.25215482e-02  7.99857962e+00  5.52267764e-01  1.48996643e-01
  7.48331269e-01 -1.74785496e+02]",-293602.8349361909,16.849105491186492
2224,3.904081632653061,0.55,"[ 2.16511155e-02  7.99857962e+00  5.52268048e-01  1.49000311e-01
  7.48331404e-01 -1.74785442e+02]",-293603.413243897,16.270797785080504
2225,3.904081632653061,0.6000000000000001,"[ 2.06760054e-02  7.99857962e+00  5.52269727e-01  1.48996644e-01
  7.48354956e-01 -1.74785376e+02]",-293604.01545835985,15.6685833222582
2226,3.904081632653061,0.6500000000000001,"[ 1.97016263e-02  7.99857962e+00  5.52269487e-01  1.49002815e-01
  7.48331356e-01 -1.74785359e+02]",-293604.6350774076,15.048964274523314
2227,3.904081632653061,0.7000000000000002,"[ 1.82645255e-02  7.99857962e+00  5.52268316e-01  1.48996643e-01
  7.48332667e-01 -1.74785270e+02]",-293605.2616973946,14.422344287508167
2228,3.904081632653061,0.75,"[ 1.68806200e-02  7.99857962e+00  5.52268015e-01  1.48996644e-01
  7.48332655e-01 -1.74785178e+02]",-293605.88051819464,13.803523487469647
2229,3.904081632653061,0.8,"[ 1.54020867e-02  7.99857962e+00  5.52267689e-01  1.48996644e-01
  7.48331818e-01 -1.74785086e+02]",-293606.4733134021,13.210728280013427
2230,3.904081632653061,0.8500000000000001,"[ 1.37082644e-02  7.99857962e+00  5.52268093e-01  1.48996644e-01
  7.48332171e-01 -1.74784974e+02]",-293607.01582983043,12.66821185167646
2231,3.904081632653061,0.9000000000000001,"[ 1.18767659e-02  7.99857962e+00  5.52267535e-01  1.49020537e-01
  7.48331477e-01 -1.74784851e+02]",-293607.4765448033,12.207496878807433
2232,3.904081632653061,0.9500000000000002,"[ 1.01123515e-02  7.99858085e+00  5.52268046e-01  1.48996967e-01
  7.50506667e-01 -1.74784608e+02]",-293607.8185125336,11.865529148490168
2233,3.904081632653061,1.0,"[ 7.55282495e-03  7.99858085e+00  5.52267637e-01  1.49180602e-01
  7.51664811e-01 -1.74784449e+02]",-293608.022491744,11.661549938085955
2234,3.904081632653061,1.0500000000000003,"[ 5.63237312e-03  7.99858085e+00  5.52269317e-01  1.49325831e-01
  7.51664812e-01 -1.74784352e+02]",-293608.01527494116,11.668766740942374
2235,3.904081632653061,1.1,"[ 3.70924088e-03  7.99858085e+00  5.47722559e-01  1.49331574e-01
  7.54414506e-01 -1.74784205e+02]",-293607.7478708736,11.936170808505267
2236,3.904081632653061,1.15,"[ 1.33328878e-03  7.99858085e+00  5.47722556e-01  1.49328884e-01
  7.54983496e-01 -1.74784121e+02]",-293607.2299356462,12.454106035933364
2237,3.904081632653061,1.2000000000000002,"[-1.29691426e-03  7.99858085e+00  5.47720266e-01  1.49323767e-01
  7.58287535e-01 -1.74784029e+02]",-293606.29796916805,13.386072514054831
2238,3.904081632653061,1.25,"[-4.29134350e-03  7.99858085e+00  5.47722383e-01  1.49331847e-01
  7.58287539e-01 -1.74783961e+02]",-293604.89640984347,14.787631838640664
2239,3.904081632653061,1.3000000000000003,"[-6.33219511e-03  7.99858085e+00  5.43139024e-01  1.49355872e-01
  7.61553130e-01 -1.74783936e+02]",-293602.8874018357,16.796639846405014
2240,3.904081632653061,1.35,"[-9.98922491e-03  7.99858085e+00  5.43145446e-01  1.49331845e-01
  7.61850314e-01 -1.74783957e+02]",-293600.3246536646,19.35938801750308
2241,3.904081632653061,1.4000000000000004,"[-1.34122721e-02  7.99858081e+00  5.43139015e-01  1.49666283e-01
  7.64853417e-01 -1.74784044e+02]",-293596.9906030227,22.6934386594221
2242,3.904081632653061,1.4500000000000002,"[-1.57657782e-02  7.99858081e+00  5.38516519e-01  1.49666268e-01
  7.68114572e-01 -1.74784211e+02]",-293592.86994187866,26.814099803450517
2243,3.904081632653061,1.5,"[-2.01444295e-02  7.99858081e+00  5.37874705e-01  1.49666295e-01
  7.68662937e-01 -1.74784525e+02]",-293587.6721921354,32.01184954668861
2244,3.936734693877551,-1.0,"[ 3.02087654e-02  7.99858081e+00  5.52264867e-01  1.49216362e-01
  7.51664571e-01 -1.74782720e+02]",-293596.77385258855,22.910189093556255
2245,3.936734693877551,-0.95,"[ 3.01812013e-02  7.99858081e+00  5.52268019e-01  1.49218936e-01
  7.51664817e-01 -1.74782716e+02]",-293596.80369185744,22.880349824670702
2246,3.936734693877551,-0.9,"[ 3.01811761e-02  7.99858081e+00  5.52268030e-01  1.49218940e-01
  7.51664806e-01 -1.74782716e+02]",-293596.8370439212,22.846997760934755
2247,3.936734693877551,-0.85,"[ 3.01811083e-02  7.99858081e+00  5.52268041e-01  1.49218944e-01
  7.51664812e-01 -1.74782716e+02]",-293596.87436707097,22.809674611140508
2248,3.936734693877551,-0.8,"[ 3.01810823e-02  7.99858081e+00  5.52268045e-01  1.49218945e-01
  7.51664815e-01 -1.74782716e+02]",-293596.91611995106,22.767921731050592
2249,3.936734693877551,-0.75,"[ 3.01810823e-02  7.99858081e+00  5.52268045e-01  1.49218945e-01
  7.51664815e-01 -1.74782716e+02]",-293596.96281127684,22.721230405266397
2250,3.936734693877551,-0.7,"[ 3.01810823e-02  7.99858081e+00  5.52268045e-01  1.49218945e-01
  7.51664815e-01 -1.74782716e+02]",-293597.0150037526,22.669037929503247
