,GAMMA,gamma,x_vals,llh,delta_llh
1665,5.224489795918367,3.556,"[-8.76850901e-04  8.74267117e-01  5.52268039e-01  1.49331816e-01
  6.70820404e-01 -1.18571545e+02]",-293618.1239879756,3.216751591709908
1666,5.224489795918367,3.588,"[ 1.96211852e-04  8.51327273e-01  5.52268699e-01  1.49331833e-01
  6.70820390e-01 -1.18571087e+02]",-293617.5616518071,3.7790877601946704
1667,5.224489795918367,3.62,"[ 1.86905467e-04  8.51311620e-01  5.52267748e-01  1.49332304e-01
  6.70819731e-01 -1.18571088e+02]",-293616.959134529,4.381605038302951
1668,5.224489795918367,3.6519999999999997,"[-8.36727490e-04  8.48353986e-01  5.52260604e-01  1.49315863e-01
  6.70820402e-01 -1.18571124e+02]",-293616.32141882327,5.019320744031575
1669,5.224489795918367,3.6839999999999997,"[ 1.63286328e-03  8.12651455e-01  5.52268013e-01  1.49331375e-01
  6.70820390e-01 -1.18571637e+02]",-293615.72851650545,5.612223061849363
1670,5.224489795918367,3.7159999999999997,"[ 1.63220342e-03  8.12649894e-01  5.52268110e-01  1.49331408e-01
  6.70820343e-01 -1.18571637e+02]",-293615.079847639,6.260891928279307
1671,5.224489795918367,3.7479999999999998,"[ 3.02338302e-03  7.77970983e-01  5.52268002e-01  1.49331842e-01
  6.70820116e-01 -1.18572093e+02]",-293614.4665429126,6.874196654709522
1672,5.224489795918367,3.78,"[ 2.41668469e-03  7.76390231e-01  5.52268031e-01  1.49331704e-01
  6.70820390e-01 -1.18572114e+02]",-293613.8202656354,7.520473931916058
1673,5.224489795918367,3.812,"[ 4.48605723e-03  7.39594540e-01  5.52268043e-01  1.49331332e-01
  6.70820148e-01 -1.18572731e+02]",-293613.2214272889,8.119312278402504
1674,5.224489795918367,3.8439999999999994,"[ 3.80702748e-03  7.37632977e-01  5.52268046e-01  1.49331733e-01
  6.70820559e-01 -1.18572756e+02]",-293612.5893813476,8.751358219713438
1675,5.224489795918367,3.8759999999999994,"[ 5.41484934e-03  7.33085661e-01  5.52101195e-01  1.49323239e-01
  6.70820390e-01 -1.18572833e+02]",-293611.9287040471,9.41203552018851
1676,5.224489795918367,3.9079999999999995,"[ 6.91646601e-03  6.74048968e-01  5.52274591e-01  1.49269766e-01
  6.70820389e-01 -1.18574101e+02]",-293611.4499410572,9.890798510110471
1677,5.224489795918367,3.9399999999999995,"[ 6.01001622e-03  6.71604769e-01  5.52268045e-01  1.49331259e-01
  6.70833469e-01 -1.18574123e+02]",-293610.861147591,10.479591976327356
1678,5.224489795918367,3.9719999999999995,"[ 8.45831033e-03  6.21123282e-01  5.52268041e-01  1.49023244e-01
  6.70827745e-01 -1.18574892e+02]",-293610.3635232099,10.977216357423458
1679,5.224489795918367,4.004,"[ 9.38903205e-03  5.93378035e-01  5.52265344e-01  1.49326982e-01
  6.70820357e-01 -1.18575617e+02]",-293609.8544411235,11.486298443807755
1680,5.224489795918367,4.036,"[ 8.66155234e-03  5.91496484e-01  5.52268017e-01  1.49327135e-01
  6.70820381e-01 -1.18575638e+02]",-293609.3366805649,12.004059002385475
1681,5.224489795918367,4.068,"[ 1.08848154e-02  5.38689580e-01  5.52267861e-01  1.49331835e-01
  6.70820227e-01 -1.18576690e+02]",-293608.90024089493,12.44049867236754
1682,5.224489795918367,4.1,"[ 1.13381795e-02  5.11758644e-01  5.52268042e-01  1.49325360e-01
  6.70795581e-01 -1.18577044e+02]",-293608.45540810603,12.885331461264286
1683,5.387755102040816,2.5,"[ 2.32290443e-02 -2.08770743e-01  5.52268048e-01  1.49268759e-01
  6.70820385e-01 -1.18658115e+02]",-293607.79666362377,13.544075943529606
1684,5.387755102040816,2.532,"[ 2.25098434e-02 -1.22290042e-01  5.52246825e-01  1.49000191e-01
  6.70820387e-01 -1.18657709e+02]",-293608.4426187975,12.898120769823436
1685,5.387755102040816,2.564,"[ 2.34103790e-02 -1.20324170e-01  5.52257964e-01  1.49032056e-01
  6.70820398e-01 -1.18657693e+02]",-293608.9708737319,12.369865835411474
1686,5.387755102040816,2.596,"[ 2.07816484e-02  3.85691820e-02  5.52268021e-01  1.49116055e-01
  6.70820371e-01 -1.18656236e+02]",-293609.83961299463,11.501126572664361
1687,5.387755102040816,2.628,"[ 2.07840325e-02  3.85739575e-02  5.52268381e-01  1.49115936e-01
  6.70820783e-01 -1.18656236e+02]",-293610.4216826275,10.919056939776056
1688,5.387755102040816,2.66,"[ 1.88313180e-02  1.84366425e-01  5.52268050e-01  1.49314458e-01
  6.70820391e-01 -1.18654081e+02]",-293611.346613277,9.994126290315762
1689,5.387755102040816,2.692,"[ 1.98516442e-02  1.86403420e-01  5.52268045e-01  1.49247466e-01
  6.70822757e-01 -1.18654055e+02]",-293611.9818091277,9.35893043957185
1690,5.387755102040816,2.7239999999999998,"[ 1.84046382e-02  1.89070250e-01  5.52268046e-01  1.49165716e-01
  6.70820386e-01 -1.18654021e+02]",-293612.3858980056,8.954841561673675
1691,5.387755102040816,2.756,"[ 1.62393927e-02  3.72065273e-01  5.52268046e-01  1.49312726e-01
  6.70699260e-01 -1.18653707e+02]",-293613.70765371225,7.6330858550500125
1692,5.387755102040816,2.788,"[ 1.55810620e-02  3.73146171e-01  5.52268051e-01  1.49277472e-01
  6.70818687e-01 -1.18653692e+02]",-293614.3631546939,6.97758487338433
1693,5.387755102040816,2.82,"[ 1.31430995e-02  4.82071227e-01  5.52268045e-01  1.48997468e-01
  6.70820388e-01 -1.18651358e+02]",-293615.278947992,6.0617915752809495
1694,5.387755102040816,2.852,"[ 1.18991673e-02  5.31254398e-01  5.52268109e-01  1.49331836e-01
  6.70819748e-01 -1.18650416e+02]",-293616.0354954435,5.305244123796001
1695,5.387755102040816,2.884,"[ 1.07149225e-02  5.75427074e-01  5.52268058e-01  1.49330071e-01
  6.70820352e-01 -1.18650577e+02]",-293616.76378163835,4.576957928948104
1696,5.387755102040816,2.916,"[ 9.43645547e-03  6.17584857e-01  5.52268045e-01  1.49267891e-01
  6.70820389e-01 -1.18650172e+02]",-293617.4563740687,3.884365498612169
1697,5.387755102040816,2.948,"[ 1.02589192e-02  6.18785444e-01  5.52262112e-01  1.49226381e-01
  6.70820390e-01 -1.18650157e+02]",-293618.0277033945,3.3130361728253774
1698,5.387755102040816,2.98,"[ 7.14301241e-03  6.89920807e-01  5.52268044e-01  1.49022100e-01
  6.70820399e-01 -1.18649518e+02]",-293618.7065080319,2.6342315354268067
1699,5.387755102040816,3.012,"[ 6.12115648e-03  7.20483565e-01  5.52268047e-01  1.49331839e-01
  6.70820435e-01 -1.18636153e+02]",-293619.2521770397,2.0885625276132487
1700,5.387755102040816,3.044,"[ 6.70122914e-03  7.21250156e-01  5.52268044e-01  1.49293862e-01
  6.70818841e-01 -1.18636153e+02]",-293619.67879124795,1.6619483193499036
1701,5.387755102040816,3.0759999999999996,"[ 3.90510325e-03  7.75851814e-01  5.52267982e-01  1.49260019e-01
  6.70820390e-01 -1.18636111e+02]",-293620.154642183,1.1860973843140528
1702,5.387755102040816,3.1079999999999997,"[ 4.38543652e-03  7.76609823e-01  5.52266392e-01  1.49331836e-01
  6.70819955e-01 -1.18636118e+02]",-293620.4674523761,0.873287191207055
1703,5.387755102040816,3.1399999999999997,"[ 2.00207403e-03  8.19143555e-01  5.52268042e-01  1.48997777e-01
  6.70828420e-01 -1.18636114e+02]",-293620.77813451964,0.5626050476566888
1704,5.387755102040816,3.1719999999999997,"[ 2.00557486e-03  8.19147697e-01  5.52268560e-01  1.48997956e-01
  6.70828172e-01 -1.18636114e+02]",-293620.95702552877,0.3837140385294333
1705,5.387755102040816,3.2039999999999997,"[ 6.22727462e-04  8.50859268e-01  5.52268042e-01  1.49177294e-01
  6.70820398e-01 -1.18641201e+02]",-293621.10539654904,0.23534301825566217
1706,5.387755102040816,3.2359999999999998,"[ 6.22787303e-04  8.50859337e-01  5.52268051e-01  1.49177297e-01
  6.70820394e-01 -1.18641201e+02]",-293621.1421495719,0.19858999538701028
1707,5.387755102040816,3.268,"[ 1.12071963e-03  8.51658951e-01  5.52261874e-01  1.49331844e-01
  6.70820948e-01 -1.18641204e+02]",-293621.09132370405,0.24941586324712262
1708,5.387755102040816,3.3,"[-1.38062915e-03  8.80216108e-01  5.52261084e-01  1.49328736e-01
  6.70820392e-01 -1.18641282e+02]",-293621.0262223249,0.31451724242651835
1709,5.387755102040816,3.332,"[-8.27922217e-04  8.80827700e-01  5.52265331e-01  1.49330328e-01
  6.70820393e-01 -1.18641291e+02]",-293620.85414318746,0.48659637983655557
1710,5.387755102040816,3.364,"[-8.99037294e-04  8.80927707e-01  5.52268033e-01  1.49331838e-01
  6.70816995e-01 -1.18641294e+02]",-293620.6116270552,0.7291125120827928
1711,5.387755102040816,3.396,"[-9.03698627e-04  8.80941955e-01  5.52267698e-01  1.49331618e-01
  6.70820392e-01 -1.18641294e+02]",-293620.3074567417,1.0332828256068751
1712,5.387755102040816,3.428,"[-9.06301077e-04  8.80944866e-01  5.52268034e-01  1.49331780e-01
  6.70820378e-01 -1.18641294e+02]",-293619.946952586,1.3937869812943973
1713,5.387755102040816,3.46,"[-9.06356330e-04  8.80944896e-01  5.52268042e-01  1.49331783e-01
  6.70820388e-01 -1.18641294e+02]",-293619.5342502163,1.8064893509726971
1714,5.387755102040816,3.492,"[-9.06466899e-04  8.80944857e-01  5.52268031e-01  1.49331789e-01
  6.70820406e-01 -1.18641294e+02]",-293619.0720545441,2.2686850231839344
1715,5.387755102040816,3.524,"[-9.06845934e-04  8.80944263e-01  5.52268087e-01  1.49331808e-01
  6.70820380e-01 -1.18641294e+02]",-293618.5618681694,2.778871397895273
1716,5.387755102040816,3.556,"[-1.78655697e-03  8.78358632e-01  5.52215522e-01  1.49326176e-01
  6.70820398e-01 -1.18641325e+02]",-293618.0110682239,3.329671343381051
1717,5.387755102040816,3.588,"[-3.89450575e-05  8.54386238e-01  5.52228917e-01  1.49331844e-01
  6.70820384e-01 -1.18641489e+02]",-293617.458187306,3.882552261289675
1718,5.387755102040816,3.62,"[-2.72515118e-04  8.53914814e-01  5.52266974e-01  1.49331844e-01
  6.70820611e-01 -1.18641495e+02]",-293616.8563315468,4.484408020507544
1719,5.387755102040816,3.6519999999999997,"[ 1.03043998e-03  8.28040701e-01  5.52267977e-01  1.49330561e-01
  6.70820392e-01 -1.18641833e+02]",-293616.2589440518,5.0817955154925585
1720,5.387755102040816,3.6839999999999997,"[ 1.70209571e-03  8.12976267e-01  5.52268062e-01  1.49326186e-01
  6.70820291e-01 -1.18642055e+02]",-293615.6402456634,5.700493903888855
1721,5.387755102040816,3.7159999999999997,"[ 1.09613282e-03  8.11487285e-01  5.52266144e-01  1.49330802e-01
  6.70820391e-01 -1.18642072e+02]",-293615.00003591867,6.340703648631461
1722,5.387755102040816,3.7479999999999998,"[ 3.10922538e-03  7.78546745e-01  5.52268042e-01  1.49331827e-01
  6.70820381e-01 -1.18642625e+02]",-293614.3926546235,6.948084943811409
1723,5.387755102040816,3.78,"[ 2.94958739e-03  7.78111875e-01  5.52264407e-01  1.49324682e-01
  6.70820393e-01 -1.18642630e+02]",-293613.75000946224,7.590730105061084
1724,5.387755102040816,3.812,"[ 4.65873054e-03  7.37445879e-01  5.52268050e-01  1.49273324e-01
  6.70820449e-01 -1.18643357e+02]",-293613.16221947665,8.17852009064518
1725,5.387755102040816,3.8439999999999994,"[ 3.88177937e-03  7.35367711e-01  5.52256092e-01  1.49331839e-01
  6.70819456e-01 -1.18643380e+02]",-293612.54131576023,8.799423807067797
1726,5.387755102040816,3.8759999999999994,"[ 6.22785496e-03  6.93596368e-01  5.52268041e-01  1.49331595e-01
  6.70820390e-01 -1.18643984e+02]",-293611.9795818704,9.361157696926966
1727,5.387755102040816,3.9079999999999995,"[ 6.22749471e-03  6.93595403e-01  5.52268094e-01  1.49331613e-01
  6.70820365e-01 -1.18643984e+02]",-293611.38227690157,9.958462665730622
1728,5.387755102040816,3.9399999999999995,"[ 7.91761357e-03  6.44748203e-01  5.52246560e-01  1.49325823e-01
  6.70820393e-01 -1.18642832e+02]",-293610.86446942925,10.476270138053223
1729,5.387755102040816,3.9719999999999995,"[ 8.62896614e-03  6.19491894e-01  5.52268044e-01  1.49331799e-01
  6.70819423e-01 -1.18643280e+02]",-293610.3372225722,11.003516995115206
1730,5.387755102040816,4.004,"[ 8.82598835e-03  6.15826201e-01  5.52269436e-01  1.49328400e-01
  6.70819802e-01 -1.18643325e+02]",-293609.8062376148,11.534501952526625
1731,5.387755102040816,4.036,"[ 1.01624411e-02  5.65907110e-01  5.52265675e-01  1.49302061e-01
  6.70820393e-01 -1.18647821e+02]",-293609.34648294083,11.994256626465358
1732,5.387755102040816,4.068,"[ 1.07970971e-02  5.38619207e-01  5.52268043e-01  1.49311280e-01
  6.70829654e-01 -1.18648213e+02]",-293608.8837647471,12.456974820175674
1733,5.387755102040816,4.1,"[ 1.15683134e-02  5.06981740e-01  5.52265897e-01  1.49328059e-01
  6.70820395e-01 -1.18649323e+02]",-293608.4432879202,12.897451647091657
1734,5.551020408163265,2.5,"[ 2.25998899e-02 -1.41980844e-01  5.52268041e-01  1.49326196e-01
  6.70820386e-01 -1.18722499e+02]",-293608.3197414259,13.020998141379096
1735,5.551020408163265,2.532,"[ 2.26004634e-02 -1.41979588e-01  5.52268128e-01  1.49326167e-01
  6.70820485e-01 -1.18722499e+02]",-293608.85633414704,12.484405420254916
1736,5.551020408163265,2.564,"[ 2.08864529e-02  2.15530926e-02  5.52268040e-01  1.49002908e-01
  6.70820379e-01 -1.18721329e+02]",-293609.752960566,11.587779001274612
1737,5.551020408163265,2.596,"[ 1.99293280e-02  9.74663555e-02  5.52267359e-01  1.49154263e-01
  6.70820385e-01 -1.18720710e+02]",-293610.5079452568,10.83279431052506
1738,5.551020408163265,2.628,"[ 1.89579351e-02  1.68420941e-01  5.52268043e-01  1.48997012e-01
  6.70820075e-01 -1.18729819e+02]",-293611.28089202405,10.059847543248907
1739,5.551020408163265,2.66,"[ 1.79732688e-02  2.36095018e-01  5.52265319e-01  1.49292452e-01
  6.70820387e-01 -1.18729116e+02]",-293612.06580873707,9.274930830230005
1740,5.551020408163265,2.692,"[ 1.68426707e-02  2.99212053e-01  5.52268037e-01  1.48996735e-01
  6.70820390e-01 -1.18728669e+02]",-293612.8558795709,8.484859996417072
1741,5.551020408163265,2.7239999999999998,"[ 1.57323983e-02  3.58888488e-01  5.52267887e-01  1.49330189e-01
  6.70820395e-01 -1.18728158e+02]",-293613.64477358805,7.695965979248285
1742,5.551020408163265,2.756,"[ 1.44061859e-02  4.12207993e-01  5.52268514e-01  1.49049757e-01
  6.70820388e-01 -1.18727640e+02]",-293614.4242465114,6.916493055876344
1743,5.551020408163265,2.788,"[ 1.35573428e-02  4.66388224e-01  5.52297357e-01  1.49331842e-01
  6.70824105e-01 -1.18727368e+02]",-293615.1887052334,6.152034333907068
1744,5.551020408163265,2.82,"[ 1.43581122e-02  4.67659231e-01  5.52256690e-01  1.49287052e-01
  6.70818933e-01 -1.18727359e+02]",-293615.82305487414,5.517684693157207
1745,5.551020408163265,2.852,"[ 1.10638651e-02  5.60264990e-01  5.52268040e-01  1.49283055e-01
  6.70819754e-01 -1.18726101e+02]",-293616.6501728828,4.690566684526857
1746,5.551020408163265,2.884,"[ 9.89399845e-03  6.01752775e-01  5.52267164e-01  1.49328970e-01
  6.70820388e-01 -1.18726289e+02]",-293617.3319150214,4.008824545890093
1747,5.551020408163265,2.916,"[ 1.06820634e-02  6.02867982e-01  5.52268034e-01  1.49330636e-01
  6.70820255e-01 -1.18726284e+02]",-293617.8915152951,3.4492242722189985
1748,5.551020408163265,2.948,"[ 7.53204105e-03  6.75208280e-01  5.52268037e-01  1.49331844e-01
  6.70820931e-01 -1.18725603e+02]",-293618.5694967092,2.7712428580853157
1749,5.551020408163265,2.98,"[ 6.65360037e-03  7.06101194e-01  5.51905513e-01  1.49060943e-01
  6.70820391e-01 -1.18725514e+02]",-293619.10776918713,2.23297038016608
1750,5.551020408163265,3.012,"[ 7.20154911e-03  7.06984848e-01  5.52268049e-01  1.49110157e-01
  6.70820385e-01 -1.18725514e+02]",-293619.5426033418,1.7981362254940905
1751,5.551020408163265,3.044,"[ 4.27470037e-03  7.61901339e-01  5.52270711e-01  1.49090736e-01
  6.70820387e-01 -1.18725183e+02]",-293620.03307250683,1.307667060464155
1752,5.551020408163265,3.0759999999999996,"[ 4.84105013e-03  7.63468456e-01  5.52267474e-01  1.49331836e-01
  6.70817343e-01 -1.18725178e+02]",-293620.35899458977,0.9817449775291607
1753,5.551020408163265,3.1079999999999997,"[ 2.77240066e-03  8.05776945e-01  5.52268054e-01  1.49329909e-01
  6.71057564e-01 -1.18725084e+02]",-293620.69296103116,0.6477785361348651
1754,5.551020408163265,3.1399999999999997,"[ 1.59071610e-03  8.25358416e-01  5.52266008e-01  1.49331842e-01
  6.70833218e-01 -1.18725138e+02]",-293620.9310903858,0.4096491814707406
1755,5.551020408163265,3.1719999999999997,"[ 2.24003497e-03  8.26144261e-01  5.52268049e-01  1.49311354e-01
  6.70820443e-01 -1.18725145e+02]",-293621.068921361,0.2718182062963024
1756,5.551020408163265,3.2039999999999997,"[ 1.69765031e-03  8.26722108e-01  5.52268042e-01  1.49331733e-01
  6.70820591e-01 -1.18725145e+02]",-293621.1098178362,0.2309217310976237
1757,5.551020408163265,3.2359999999999998,"[ 2.69995380e-03  8.27924160e-01  5.52268047e-01  1.49316344e-01
  6.70820331e-01 -1.18725145e+02]",-293621.07228573225,0.2684538350440562
1758,5.551020408163265,3.268,"[ 1.40989549e-03  8.29460782e-01  5.52268009e-01  1.49331312e-01
  6.70820391e-01 -1.18725137e+02]",-293620.96840988676,0.37232968054013327
1759,5.551020408163265,3.3,"[-7.74456133e-04  8.82858682e-01  5.52268042e-01  1.49331828e-01
  6.70886340e-01 -1.18724964e+02]",-293621.01957484655,0.3211647207499482
1760,5.551020408163265,3.332,"[-7.74553199e-04  8.82858764e-01  5.52268056e-01  1.49331833e-01
  6.70886333e-01 -1.18724964e+02]",-293620.82673074614,0.5140088211628608
1761,5.551020408163265,3.364,"[-7.75051030e-04  8.82859321e-01  5.52268005e-01  1.49331858e-01
  6.70886297e-01 -1.18724964e+02]",-293620.5697496295,0.7709899378241971
1762,5.551020408163265,3.396,"[-1.14752653e-03  8.83273800e-01  5.52268106e-01  1.49329093e-01
  6.70820402e-01 -1.18724966e+02]",-293620.25756416563,1.0831754016689956
1763,5.551020408163265,3.428,"[-1.11903996e-03  8.83313610e-01  5.52268045e-01  1.49331840e-01
  6.70820398e-01 -1.18724966e+02]",-293619.8896289477,1.451110619585961
1764,5.551020408163265,3.46,"[-1.11906266e-03  8.83313625e-01  5.52268042e-01  1.49331838e-01
  6.70820395e-01 -1.18724966e+02]",-293619.47160764487,1.8691319224308245
1765,5.551020408163265,3.492,"[-1.11909735e-03  8.83313607e-01  5.52268047e-01  1.49331836e-01
  6.70820393e-01 -1.18724966e+02]",-293619.00573018275,2.3350093845510855
1766,5.551020408163265,3.524,"[-1.62927672e-03  8.82420244e-01  5.52268044e-01  1.49330961e-01
  6.70820655e-01 -1.18724975e+02]",-293618.4946201046,2.8461194626870565
1767,5.551020408163265,3.556,"[-4.92313063e-04  8.65138958e-01  5.52265251e-01  1.49331837e-01
  6.70820152e-01 -1.18725299e+02]",-293617.961448338,3.3792912292992696
1768,5.551020408163265,3.588,"[-5.09315400e-04  8.65108619e-01  5.52267854e-01  1.49331247e-01
  6.70822092e-01 -1.18725299e+02]",-293617.3856786262,3.955060941108968
1769,5.551020408163265,3.62,"[ 4.99518101e-04  8.42099774e-01  5.52268046e-01  1.49327346e-01
  6.70820374e-01 -1.18725655e+02]",-293616.8062620864,4.534477480920032
1770,5.551020408163265,3.6519999999999997,"[ 4.20922404e-04  8.41929834e-01  5.52261110e-01  1.49331837e-01
  6.70830818e-01 -1.18725658e+02]",-293616.1884480511,5.152291516191326
1771,5.551020408163265,3.6839999999999997,"[ 1.75780383e-03  8.12742064e-01  5.52268047e-01  1.49331821e-01
  6.70820392e-01 -1.18726492e+02]",-293615.5879919574,5.752747609920334
1772,5.551020408163265,3.7159999999999997,"[ 1.16348984e-03  8.11225487e-01  5.52268066e-01  1.49329320e-01
  6.70820392e-01 -1.18726514e+02]",-293614.95320658543,6.387532981869299
1773,5.551020408163265,3.7479999999999998,"[ 3.17829524e-03  7.78147065e-01  5.52268046e-01  1.49139603e-01
  6.70820383e-01 -1.18727036e+02]",-293614.349175601,6.991563966323156
1774,5.551020408163265,3.78,"[ 3.50567139e-03  7.66691272e-01  5.52268044e-01  1.49329433e-01
  6.70816258e-01 -1.18727146e+02]",-293613.73158290616,7.609156661143061
1775,5.551020408163265,3.812,"[ 4.65466081e-03  7.38141420e-01  5.52268041e-01  1.49318497e-01
  6.70820593e-01 -1.18727511e+02]",-293613.12939665845,8.211342908849474
1776,5.551020408163265,3.8439999999999994,"[ 5.47170031e-03  7.16045017e-01  5.52268061e-01  1.49269715e-01
  6.70820688e-01 -1.18727696e+02]",-293612.53473750013,8.806002067169175
1777,5.551020408163265,3.8759999999999994,"[ 4.65736120e-03  7.13808038e-01  5.52252932e-01  1.49331838e-01
  6.70819534e-01 -1.18727725e+02]",-293611.930716349,9.410023218311835
1778,5.551020408163265,3.9079999999999995,"[ 7.05789911e-03  6.69719938e-01  5.52267769e-01  1.49331836e-01
  6.70820408e-01 -1.18728528e+02]",-293611.39202233584,9.948717231454793
1779,5.551020408163265,3.9399999999999995,"[ 6.40932784e-03  6.67960277e-01  5.52249162e-01  1.49331836e-01
  6.70806501e-01 -1.18728551e+02]",-293610.8198006532,10.520938914094586
